InputLen,OutputLen,RequestRate,TensorParallelism,P50_TTFT,P99_TTFT,P50_TPOT,P99_TPOT,P50_POWINST,P50_MTMPTR,P50_TMPTR,P50_SMCLK,P50_MMCLK,P99_POWINST,P99_MTMPTR,P99_TMPTR,P99_SMCLK,P99_MMCLK
1024,350,0.5,8,428.74,454.2,58.22,60.77,74.97,43.0,45.0,1530.0,877.0,296.93,57.0,54.0,1530.0,877.0
1024,350,0.5,8,428.08,455.84,58.25,60.96,146.0,50.0,48.0,1530.0,877.0,284.95,58.0,56.0,1530.0,877.0
